m2	nlocaltemps	dist	chain_delta_log_evidence	af	v1_optimal_snr	f_ref	psdscaleflag	h1l1_relative_phase	chain_log_noise_evidence	l1_optimal_snr	mtotal	logll1	signalmodelflag	logl	nulllogl	lambda2	h1_cplx_snr_arg	sky_frame	temperature	segmentstart	deltalogl	h1_cplx_snr_amp	lambda1	loglv1	m1	ra	v1_cplx_snr_arg	dlam_tilde	l_peak	lal_pnorder	h1v1_relative_phase	chain_log_bayes_factor	psi	nifo	loglh1	costheta_jn	a2z	time	segmentlength	a1	a2	ntemps	chain_log_evidence	optimal_snr	alpha	a1z	phase_maxl	lam_tilde	l1v1_relative_phase	theta_jn	randomseed	mc	l1_cplx_snr_amp	logprior	logpost	flow	l1_cplx_snr_arg	t0	chi_eff	q	v1_cplx_snr_amp	eta	lal_approximant	h1_optimal_snr	azimuth	lal_amporder	dec	samplerate	matched_filter_snr	mf	
1.397626327435814275e+00	1.000000000000000000e+00	8.618786858327709410e+01	1.583851826821830855e+01	7.063016234625707490e-01	9.670759892072332775e+00	1.000000000000000000e+02	0.000000000000000000e+00	3.637886548438817869e-02	-1.953430534990916669e+02	1.200397135720570319e+01	2.798801048735792385e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.253218933495168130e+01	-1.953430534990916669e+02	2.087501202458354783e+03	1.179321907099547095e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.728108641641399856e+02	1.041329010286230172e+01	1.161415769251554138e+03	5.746174261536594230e+01	1.401174721299978110e+00	3.847696203403010440e+00	1.042524350609618455e+00	1.917320219623807986e+02	3.837295271377415329e+00	-1.000000000000000000e+00	1.367975564899284180e-01	3.086070061959216559e+01	1.565316366421957817e+00	3.000000000000000000e+00	5.964359814214823530e+01	5.608232636023409157e-01	2.420842886139191741e-01	1.197042098005045176e+09	1.280000000000000000e+02	1.113425638698823938e-01	2.420842886139191741e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.846423943666352230e+01	1.068010216768770171e+00	-1.113425638698823938e-01	1.125488879817276855e+00	1.622613826039532114e+03	1.004186910055402393e-01	9.754165041633726663e-01	1.200664610000000000e+08	1.218247739848854039e+00	1.190935100199948948e+01	1.384679669157750226e+01	1.866576608557174950e+02	2.000000000000000000e+01	1.142943041615158695e+00	1.197042098017599106e+09	6.514682042460115396e-02	9.974675578925147335e-01	1.021967388412528877e+01	2.499995981540534262e-01	6.000000000000000000e+01	1.016411396727283289e+01	4.486929467618052669e+00	0.000000000000000000e+00	-6.891803231342475966e-01	4.096000000000000000e+03	1.879949321132773576e+01	2.658179182740285640e+00
1.397626327435814275e+00	1.000000000000000000e+00	1.270562449984928577e+02	1.583851826821830855e+01	7.063016234625707490e-01	1.069786534961425950e+01	1.000000000000000000e+02	0.000000000000000000e+00	-7.576255760653882732e-02	-1.953430534990916669e+02	1.150648308913848439e+01	2.798801048735792385e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.232784755560999201e+01	-1.953430534990916669e+02	1.194084899484139896e+03	1.460717182914318402e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.730152059434816749e+02	1.042454393099007603e+01	3.118137455399266400e+03	5.746174261536594230e+01	1.401174721299978110e+00	3.811132441119424286e+00	1.584043295136517537e+00	-4.060018401575338203e+02	3.837295271377415329e+00	-1.000000000000000000e+00	-1.233261122221991357e-01	3.086070061959216559e+01	1.443824799396731251e+00	3.000000000000000000e+00	5.964359814214823530e+01	9.706544409027246800e-01	2.420842886139191741e-01	1.197042098004672766e+09	1.280000000000000000e+02	1.113425638698823938e-01	2.420842886139191741e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.867025221959132253e+01	1.058839911724469784e+00	-1.113425638698823938e-01	1.528626094524226486e+00	2.159966929828405227e+03	-4.756355461566030840e-02	2.428588888398707513e-01	1.200664610000000000e+08	1.218247739848854039e+00	1.190973290235098325e+01	1.501109798262785233e+01	1.880263039261095344e+02	2.000000000000000000e+01	1.536479740520857229e+00	1.197042098017874718e+09	6.514682042460115396e-02	9.974675578925147335e-01	1.022476118613395002e+01	2.499995981540534262e-01	6.000000000000000000e+01	1.008636911004388104e+01	4.442283694953473194e+00	0.000000000000000000e+00	-7.179822185652027233e-01	4.096000000000000000e+03	1.880818505549737552e+01	2.658179182740285640e+00
1.393567730017768902e+00	1.000000000000000000e+00	9.954147665465066552e+01	1.583851826821830855e+01	7.020569000045264740e-01	1.037192596711435399e+01	1.000000000000000000e+02	0.000000000000000000e+00	-1.176455502272100162e-02	-1.953430534990916669e+02	1.178193541081459195e+01	2.797949540801436985e+00	7.823771274157749644e+01	1.000000000000000000e+00	-4.373744926849184367e+01	-1.953430534990916669e+02	4.810321209031577382e+03	5.973619819133367814e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.516056042305998233e+02	1.042619411746596825e+01	3.335462053768324949e+03	5.746174261536594230e+01	1.404381810783668083e+00	3.834861527338926379e+00	5.469347898580814160e-01	2.917448929443059455e+02	3.812067183802587245e+00	-1.000000000000000000e+00	5.042719205525525439e-02	3.086070061959216559e+01	5.869361925101299615e-01	3.000000000000000000e+00	5.964359814214823530e+01	7.405559608775971192e-01	2.374278266535722604e-01	1.197042098004780054e+09	1.280000000000000000e+02	1.321107477323216206e-01	2.374278266535722604e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.879303993953813645e+01	1.060417774499288202e+00	-1.321107477323216206e-01	5.869217090438495488e-01	4.064061812150610876e+03	6.219174707797625601e-02	7.368990159027406506e-01	1.200664610000000000e+08	1.217867358601297134e+00	1.193944046659911074e+01	1.428381638921907459e+01	1.658894206198189067e+02	2.000000000000000000e+01	6.091265369360576720e-01	1.197042098017565489e+09	5.194440578322174346e-02	9.922997573146686845e-01	1.024556704116676720e+01	2.499962654397504536e-01	6.000000000000000000e+01	1.033380374678983671e+01	4.460100867587237339e+00	0.000000000000000000e+00	-7.092331127715374439e-01	4.096000000000000000e+03	1.886617219956461255e+01	2.658422927570315064e+00
1.397626327435814275e+00	1.000000000000000000e+00	9.971973456976832040e+01	1.583851826821830855e+01	7.063016234625707490e-01	1.096849145413707838e+01	1.000000000000000000e+02	0.000000000000000000e+00	-6.231555894769602588e-02	-1.953430534990916669e+02	1.178076641751105491e+01	2.798801048735792385e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.196549769268273167e+01	-1.953430534990916669e+02	4.984996661813022001e+03	-7.402797495980540932e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.733775558064089353e+02	1.039571284182025579e+01	4.613947276695560504e+03	5.746174261536594230e+01	1.401174721299978110e+00	3.813881282841482978e+00	-7.343472108921147434e-01	7.107797043823234162e+01	3.837295271377415329e+00	-1.000000000000000000e+00	-5.932538705939460755e-03	3.086070061959216559e+01	2.511177275939887821e+00	3.000000000000000000e+00	5.964359814214823530e+01	7.767510910196547824e-01	2.420842886139191741e-01	1.197042098004384279e+09	1.280000000000000000e+02	1.113425638698823938e-01	2.420842886139191741e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.919470070957209273e+01	1.065049015854951264e+00	-1.113425638698823938e-01	5.568985997428731238e+00	4.798750320319037201e+03	5.638302024175700922e-02	6.813056207532729447e-01	1.200664610000000000e+08	1.218247739848854039e+00	1.194042437555466130e+01	1.428429918604942372e+01	1.876618549924583590e+02	2.000000000000000000e+01	-6.779641906503578452e-01	1.197042098017621517e+09	6.514682042460115396e-02	9.974675578925147335e-01	1.023290442591684624e+01	2.499995981540534262e-01	6.000000000000000000e+01	1.045668557271437749e+01	4.435423832856642434e+00	0.000000000000000000e+00	-7.263600023028197183e-01	4.096000000000000000e+03	1.883121264363438385e+01	2.658179182740285640e+00
1.397626327435814275e+00	1.000000000000000000e+00	6.879218424439615376e+01	1.583851826821830855e+01	7.063016234625707490e-01	9.647957507347207695e+00	1.000000000000000000e+02	0.000000000000000000e+00	4.661609372219421843e-02	-1.953430534990916669e+02	1.355031346258604863e+01	2.798801048735792385e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.500794339513532805e+01	-1.953430534990916669e+02	5.804266729441751522e+02	1.902177780686380215e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.703351101039563389e+02	1.041234261210479062e+01	3.729179223331098910e+03	5.746174261536594230e+01	1.401174721299978110e+00	3.838996213670948787e+00	1.757323335101976580e+00	-6.625291636058582299e+02	3.837295271377415329e+00	-1.000000000000000000e+00	1.448544455844036349e-01	3.086070061959216559e+01	1.225773896030251775e+00	3.000000000000000000e+00	5.964359814214823530e+01	4.766276074777387461e-01	2.420842886139191741e-01	1.197042098004833460e+09	1.280000000000000000e+02	1.113425638698823938e-01	2.420842886139191741e-01	8.000000000000000000e+00	-1.644823528794995013e+02	2.060148720438307635e+01	1.072810222541220160e+00	-1.113425638698823938e-01	1.845719067029332860e+00	2.161107193161599298e+03	9.823835186220941651e-02	1.073981786005379080e+00	1.200664610000000000e+08	1.218247739848854039e+00	1.192415466454722228e+01	1.317047880752160793e+01	1.835055889114779575e+02	2.000000000000000000e+01	1.855561686964185997e+00	1.197042098017663240e+09	6.514682042460115396e-02	9.974675578925147335e-01	1.025166732627066146e+01	2.499995981540534262e-01	6.000000000000000000e+01	1.215430771514534491e+01	4.462324667122705257e+00	0.000000000000000000e+00	-7.102703730753039402e-01	4.096000000000000000e+03	1.875800763498985191e+01	2.658179182740285640e+00
1.397626327435814275e+00	1.000000000000000000e+00	7.163713150487649273e+01	1.583851826821830855e+01	7.063016234625707490e-01	1.120837188578219568e+01	1.000000000000000000e+02	0.000000000000000000e+00	-4.220994640868713788e-02	-1.953430534990916669e+02	1.141666575013572071e+01	2.798801048735792385e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.198041579532440437e+01	-1.953430534990916669e+02	9.617922203702503339e+02	-1.414696322048657473e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.733626377037672626e+02	1.042393612803351388e+01	1.812243786964847459e+03	5.746174261536594230e+01	1.401174721299978110e+00	3.841360681222383278e+00	-3.500334577433243666e-02	-1.800578082947219229e+02	3.837295271377415329e+00	-1.000000000000000000e+00	-1.064662864305332413e-01	3.086070061959216559e+01	2.209427644721831729e+00	3.000000000000000000e+00	5.964359814214823530e+01	5.200806285074125457e-01	2.420842886139191741e-01	1.197042098004929781e+09	1.280000000000000000e+02	1.113425638698823938e-01	2.420842886139191741e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.896120430448384653e+01	1.070379160691070641e+00	-1.113425638698823938e-01	6.192058116629061360e+00	1.388724111453715523e+03	-6.425634002184610338e-02	1.023850978991381666e+00	1.200664610000000000e+08	1.218247739848854039e+00	1.193900056260457987e+01	1.329204900329596484e+01	1.866546867070632345e+02	2.000000000000000000e+01	-9.925968579617858167e-02	1.197042098017667532e+09	6.514682042460115396e-02	9.974675578925147335e-01	1.025320000267006471e+01	2.499995981540534262e-01	6.000000000000000000e+01	1.017641447151510192e+01	4.471097759602560728e+00	0.000000000000000000e+00	-7.023962094653424248e-01	4.096000000000000000e+03	1.882705862259382457e+01	2.658179182740285640e+00
1.397626327435814275e+00	1.000000000000000000e+00	1.016176377061135980e+02	1.583851826821830855e+01	7.063016234625707490e-01	1.125843067627570449e+01	1.000000000000000000e+02	0.000000000000000000e+00	-9.988065239857579769e-02	-1.953430534990916669e+02	1.150798131043576156e+01	2.798801048735792385e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.254985576947808568e+01	-1.953430534990916669e+02	3.848762021110320347e+03	-2.657284022665038048e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.727931977296135813e+02	1.036302853653184819e+01	4.337942735163966972e+03	5.746174261536594230e+01	1.401174721299978110e+00	3.801230935040575964e+00	-2.551657783911724930e+00	-1.081309055529384295e+02	3.837295271377415329e+00	-1.000000000000000000e+00	-1.056262387533131175e-01	3.086070061959216559e+01	3.301532472729102885e-01	3.000000000000000000e+00	5.964359814214823530e+01	7.832199490874454106e-01	2.420842886139191741e-01	1.197042098004376411e+09	1.280000000000000000e+02	1.113425638698823938e-01	2.420842886139191741e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.898532270550474266e+01	1.057005624573590818e+00	-1.113425638698823938e-01	3.698502241971407312e+00	4.094347587468046186e+03	-5.745586354737319823e-03	6.709683783257748280e-01	1.200664610000000000e+08	1.218247739848854039e+00	1.194016692561220339e+01	1.434085975400175172e+01	1.871340574836153223e+02	2.000000000000000000e+01	-2.557403370266462250e+00	1.197042098017751217e+09	6.514682042460115396e-02	9.974675578925147335e-01	1.026555060066193548e+01	2.499995981540534262e-01	6.000000000000000000e+01	1.006263301021702183e+01	4.429721493824286149e+00	0.000000000000000000e+00	-7.262266169890257972e-01	4.096000000000000000e+03	1.879724239304009004e+01	2.658179182740285640e+00
1.397626327435814275e+00	1.000000000000000000e+00	8.519421747838650560e+01	1.583851826821830855e+01	7.063016234625707490e-01	1.008151073308130563e+01	1.000000000000000000e+02	0.000000000000000000e+00	-1.537959618670647899e-03	-1.953430534990916669e+02	1.258654113507314065e+01	2.798801048735792385e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.151914393953461513e+01	-1.953430534990916669e+02	4.088324207639961969e+02	-1.732649519726933596e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.738239095595570518e+02	1.042298247437758185e+01	4.611867114407516965e+03	5.746174261536594230e+01	1.401174721299978110e+00	3.833623583551274194e+00	-1.679476032439825461e+00	-8.838542138730417719e+02	3.837295271377415329e+00	-1.000000000000000000e+00	-5.317348728710813432e-02	3.086070061959216559e+01	3.026207710801087636e+00	3.000000000000000000e+00	5.964359814214823530e+01	6.009559663789768580e-01	2.420842886139191741e-01	1.197042098005097866e+09	1.280000000000000000e+02	1.113425638698823938e-01	2.420842886139191741e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.941018064801017928e+01	1.059967312169625586e+00	-1.113425638698823938e-01	4.566163917056708321e+00	2.518763295228190145e+03	-5.163552766843748643e-02	9.260997237907839796e-01	1.200664610000000000e+08	1.218247739848854039e+00	1.194039120636559304e+01	1.381200908003970440e+01	1.876359186395967527e+02	2.000000000000000000e+01	-1.731111560108262948e+00	1.197042098017835379e+09	6.514682042460115396e-02	9.974675578925147335e-01	1.024537774302329574e+01	2.499995981540534262e-01	6.000000000000000000e+01	1.080264950751745090e+01	4.478038921609273970e+00	0.000000000000000000e+00	-6.919034963531593974e-01	4.096000000000000000e+03	1.885976660894994694e+01	2.658179182740285640e+00
1.397626327435814275e+00	1.000000000000000000e+00	8.748451930193597548e+01	1.583851826821830855e+01	7.063016234625707490e-01	1.096668359902934498e+01	1.000000000000000000e+02	0.000000000000000000e+00	-3.952259063104213155e-02	-1.953430534990916669e+02	1.219262003833596886e+01	2.798801048735792385e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.276205611237435278e+01	-1.953430534990916669e+02	1.845608102854698473e+03	-1.666175304566456017e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.725809973867173142e+02	1.042594950308358825e+01	3.066961944603969641e+03	5.746174261536594230e+01	1.401174721299978110e+00	3.815700349734508556e+00	-1.807336137462365322e+00	-2.592280537547655399e+02	3.837295271377415329e+00	-1.000000000000000000e+00	1.411608328959093051e-01	3.086070061959216559e+01	3.032062253958508258e+00	3.000000000000000000e+00	5.964359814214823530e+01	6.563606371439868470e-01	2.420842886139191741e-01	1.197042098004412889e+09	1.280000000000000000e+02	1.113425638698823938e-01	2.420842886139191741e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.959381282581764339e+01	1.068497513674827815e+00	-1.113425638698823938e-01	4.589652578088415424e+00	2.458737158052270388e+03	1.806834235269514366e-01	8.548116293042054004e-01	1.200664610000000000e+08	1.218247739848854039e+00	1.191522032357192629e+01	1.389159396170184380e+01	1.864725913484191437e+02	2.000000000000000000e+01	-1.626652713935413885e+00	1.197042098017663717e+09	6.514682042460115396e-02	9.974675578925147335e-01	1.025181305921553587e+01	2.499995981540534262e-01	6.000000000000000000e+01	1.072330958672391255e+01	4.432086797356234342e+00	0.000000000000000000e+00	-7.306714143076652457e-01	4.096000000000000000e+03	1.880251445663200727e+01	2.658179182740285640e+00
1.397626327435814275e+00	1.000000000000000000e+00	1.139758297641529765e+02	1.583851826821830855e+01	7.063016234625707490e-01	1.036701503044440997e+01	1.000000000000000000e+02	0.000000000000000000e+00	-7.672797861375535433e-03	-1.953430534990916669e+02	1.205427657840806255e+01	2.798801048735792385e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.130087819981258690e+01	-1.953430534990916669e+02	1.934795442075336723e+03	2.283615753547234117e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.740421752992790800e+02	1.041426572510230208e+01	2.683925151946126789e+03	5.746174261536594230e+01	1.401174721299978110e+00	3.837446735436884193e+00	2.304213758754105612e+00	-1.601112851131241257e+02	3.837295271377415329e+00	-1.000000000000000000e+00	-2.059800520687149472e-02	3.086070061959216559e+01	1.039526449084694271e+00	3.000000000000000000e+00	5.964359814214823530e+01	8.717297684434573979e-01	2.420842886139191741e-01	1.197042098005012274e+09	1.280000000000000000e+02	1.113425638698823938e-01	2.420842886139191741e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.908394499987304016e+01	1.067362617915561307e+00	-1.113425638698823938e-01	2.292764798921226088e+00	2.310867713149279552e+03	-1.292520734549595929e-02	5.120747822132425409e-01	1.200664610000000000e+08	1.218247739848854039e+00	1.192204808270774130e+01	1.468516761426707617e+01	1.887273429135461527e+02	2.000000000000000000e+01	2.291288551408609653e+00	1.197042098017787218e+09	6.514682042460115396e-02	9.974675578925147335e-01	1.026097394250067474e+01	2.499995981540534262e-01	6.000000000000000000e+01	1.055539541125587810e+01	4.470229117548603526e+00	0.000000000000000000e+00	-7.015315181401372557e-01	4.096000000000000000e+03	1.886414468916660780e+01	2.658179182740285640e+00
1.397626327435814275e+00	1.000000000000000000e+00	9.173764342319086040e+01	1.583851826821830855e+01	7.063016234625707490e-01	9.804245017041813171e+00	1.000000000000000000e+02	0.000000000000000000e+00	9.670774886052502239e-02	-1.953430534990916669e+02	1.326793264891437474e+01	2.798801048735792385e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.434097835179562708e+01	-1.953430534990916669e+02	2.043480769870031509e+03	3.015855290090152074e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.710020751472960399e+02	1.040952868771292472e+01	6.861068086431671418e+02	5.746174261536594230e+01	1.401174721299978110e+00	3.890628418701055136e+00	3.093532150578442774e+00	2.824303495318324053e+02	3.837295271377415329e+00	-1.000000000000000000e+00	-7.767686048829069989e-02	3.086070061959216559e+01	6.080826774316534511e-01	3.000000000000000000e+00	5.964359814214823530e+01	6.985789213561376387e-01	2.420842886139191741e-01	1.197042098006090403e+09	1.280000000000000000e+02	1.113425638698823938e-01	2.420842886139191741e-01	8.000000000000000000e+00	-1.644823528794995013e+02	2.007157296518176537e+01	1.073336290252863368e+00	-1.113425638698823938e-01	2.996092690060876418e+00	1.362085778370208345e+03	-1.743846093488157223e-01	7.973868027325482499e-01	1.200664610000000000e+08	1.218247739848854039e+00	1.189195637046898923e+01	1.403400679919516847e+01	1.850360819464912083e+02	2.000000000000000000e+01	2.919147541229627052e+00	1.197042098017659426e+09	6.514682042460115396e-02	9.974675578925147335e-01	1.025024793315622595e+01	2.499995981540534262e-01	6.000000000000000000e+01	1.143270677338915675e+01	4.558086916328625726e+00	0.000000000000000000e+00	-6.364304955191512070e-01	4.096000000000000000e+03	1.874890035739960226e+01	2.658179182740285640e+00
1.397626327435814275e+00	1.000000000000000000e+00	1.055514317150896773e+02	1.583851826821830855e+01	7.063016234625707490e-01	9.914736877412682503e+00	1.000000000000000000e+02	0.000000000000000000e+00	-6.645166644291045088e-03	-1.953430534990916669e+02	1.163139354848618900e+01	2.798801048735792385e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.257716673152026488e+01	-1.953430534990916669e+02	1.003253935494016332e+03	-2.078917383812862951e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.727658867675714021e+02	1.037711519090820289e+01	1.398040239079884486e+03	5.746174261536594230e+01	1.401174721299978110e+00	3.837117467082637123e+00	-2.076403168856025161e+00	-8.435490869238401501e+01	3.837295271377415329e+00	-1.000000000000000000e+00	-2.514214956837790282e-03	3.086070061959216559e+01	1.195117740107809468e-02	3.000000000000000000e+00	5.964359814214823530e+01	7.533595204311114291e-01	2.420842886139191741e-01	1.197042098004848957e+09	1.280000000000000000e+02	1.113425638698823938e-01	2.420842886139191741e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.829989578826182139e+01	1.064824610702745478e+00	-1.113425638698823938e-01	4.207680036819068548e+00	1.201441416604096275e+03	4.130951687453254806e-03	7.176403975973607574e-01	1.200664610000000000e+08	1.218247739848854039e+00	1.189434596937849520e+01	1.445480341095833410e+01	1.872206901785297362e+02	2.000000000000000000e+01	-2.072272217168571906e+00	1.197042098017589092e+09	6.514682042460115396e-02	9.974675578925147335e-01	1.021314645847601810e+01	2.499995981540534262e-01	6.000000000000000000e+01	1.006453489403011048e+01	4.474614226886152402e+00	0.000000000000000000e+00	-6.969368454245099542e-01	4.096000000000000000e+03	1.880054120921269245e+01	2.658179182740285640e+00
1.397626327435814275e+00	1.000000000000000000e+00	9.933114598650836058e+01	1.583851826821830855e+01	7.063016234625707490e-01	9.638657281192731574e+00	1.000000000000000000e+02	0.000000000000000000e+00	3.639483778533758596e-02	-1.953430534990916669e+02	1.165813650145616620e+01	2.798801048735792385e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.639345763294892322e+01	-1.953430534990916669e+02	3.324188019344054737e+03	-3.434044917655155182e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.689495958661427437e+02	9.610203487396544730e+00	2.445373417129190784e+03	5.746174261536594230e+01	1.401174721299978110e+00	3.854528138146015692e+00	-4.490353555485120940e-01	1.800860916748391958e+02	3.837295271377415329e+00	-1.000000000000000000e+00	1.056308637829967978e-01	3.086070061959216559e+01	1.403417223858916651e+00	3.000000000000000000e+00	5.964359814214823530e+01	5.971059361778465746e-01	2.420842886139191741e-01	1.197042098004880667e+09	1.280000000000000000e+02	1.113425638698823938e-01	2.420842886139191741e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.823896981959162034e+01	1.063203535611781270e+00	-1.113425638698823938e-01	5.893879421736397006e+00	2.883035863568280092e+03	6.923602599765876775e-02	9.309079113108101877e-01	1.200664610000000000e+08	1.218247739848854039e+00	1.097681588383627016e+01	1.427258592733405962e+01	1.832221817934768069e+02	2.000000000000000000e+01	-3.797993295508532152e-01	1.197042098017552853e+09	6.514682042460115396e-02	9.974675578925147335e-01	9.924324142751997258e+00	2.499995981540534262e-01	6.000000000000000000e+01	1.019039543928986369e+01	4.482311109586206044e+00	0.000000000000000000e+00	-6.900261505703245701e-01	4.096000000000000000e+03	1.761495515166634007e+01	2.658179182740285640e+00
1.397626327435814275e+00	1.000000000000000000e+00	1.161984690446803938e+02	1.583851826821830855e+01	7.063016234625707490e-01	9.029357795911989726e+00	1.000000000000000000e+02	0.000000000000000000e+00	1.031154571487169491e-02	-1.953430534990916669e+02	1.100755693183960560e+01	2.798801048735792385e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.435705330457261653e+01	-1.953430534990916669e+02	3.734953929842596608e+03	2.516744209747372008e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.709860001945190504e+02	1.037926909737959136e+01	3.517367520470405452e+03	5.746174261536594230e+01	1.401174721299978110e+00	3.847127426777694925e+00	2.637208334876650628e+00	4.055719387511411611e+01	3.837295271377415329e+00	-1.000000000000000000e+00	-1.204641251292786208e-01	3.086070061959216559e+01	9.262262075070024636e-01	3.000000000000000000e+00	5.964359814214823530e+01	7.867226441147778804e-01	2.420842886139191741e-01	1.197042098005400896e+09	1.280000000000000000e+02	1.113425638698823938e-01	2.420842886139191741e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.717971750469979852e+01	1.065253225285103689e+00	-1.113425638698823938e-01	2.546864606261447062e+00	3.625740956657357401e+03	-1.307756708441503157e-01	6.653145599419132417e-01	1.200664610000000000e+08	1.218247739848854039e+00	1.190671679178735864e+01	1.474310740282812482e+01	1.857291075973471663e+02	2.000000000000000000e+01	2.506432664032500313e+00	1.197042098017919779e+09	6.514682042460115396e-02	9.974675578925147335e-01	1.019247715899315665e+01	2.499995981540534262e-01	6.000000000000000000e+01	9.614940547242188273e+00	4.491474949230600089e+00	0.000000000000000000e+00	-6.843587764231516823e-01	4.096000000000000000e+03	1.876420478449071538e+01	2.658179182740285640e+00
1.397626327435814275e+00	1.000000000000000000e+00	9.094064741213139769e+01	1.583851826821830855e+01	7.063016234625707490e-01	1.044158841126048465e+01	1.000000000000000000e+02	0.000000000000000000e+00	-4.714203896562230156e-02	-1.953430534990916669e+02	1.152135075097876538e+01	2.798801048735792385e+00	7.823771274157749644e+01	1.000000000000000000e+00	-2.165804504694693833e+01	-1.953430534990916669e+02	3.330685087349357673e+03	-7.241618652768591069e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.197041972000000000e+09	1.736850084521447286e+02	1.042287102464892534e+01	1.566252273029778735e+03	5.746174261536594230e+01	1.401174721299978110e+00	3.819059940547791854e+00	-7.339235770495714517e-01	3.661941060198519153e+02	3.837295271377415329e+00	-1.000000000000000000e+00	9.761711772712455826e-03	3.086070061959216559e+01	2.543607889452267123e+00	3.000000000000000000e+00	5.964359814214823530e+01	6.759112482380399411e-01	2.420842886139191741e-01	1.197042098004530430e+09	1.280000000000000000e+02	1.113425638698823938e-01	2.420842886139191741e-01	8.000000000000000000e+00	-1.644823528794995013e+02	1.867153179908018856e+01	1.068682641575651848e+00	-1.113425638698823938e-01	5.574405743528226154e+00	2.444951407032720454e+03	5.690375073833475739e-02	8.285958669915790553e-01	1.200664610000000000e+08	1.218247739848854039e+00	1.189492639990911371e+01	1.400782959781308712e+01	1.876928380499578282e+02	2.000000000000000000e+01	-6.770198263112366943e-01	1.197042098017715931e+09	6.514682042460115396e-02	9.974675578925147335e-01	1.026424319308850563e+01	2.499995981540534262e-01	6.000000000000000000e+01	1.033720504037790988e+01	4.437126766304627878e+00	0.000000000000000000e+00	-7.270286689365367261e-01	4.096000000000000000e+03	1.884410153569671209e+01	2.658179182740285640e+00
